"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW Public Beta 1.0.2"
"Number of resources"	1719

"Resource Type"	"ID"	"Name"	"Text"	"Graphics"	"Movie File"	"Flags"	"End-of-resource"
"misn"	210	"Delivery to <DST>"	20001	0	0	-1	50	20001	-1	1000	-15	0	0	0x0000	30000	-1	-1	-1	-1	-1	-1	0	2	1	0	-1	6000	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	211	"Delivery to <DST>"	20001	0	0	-1	50	20001	-1	1000	-20	0	0	0x0000	40000	-1	-1	-1	-1	-1	-1	0	2	1	0	-1	6001	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	212	"Delivery to <DST>"	20001	0	0	-1	35	20001	-1	1000	-35	0	0	0x0000	50000	-1	-1	-1	-1	-1	-1	0	2	1	0	-1	6000	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	213	"Delivery to <DST>"	20001	0	0	-1	35	20001	-1	1000	-35	0	0	0x0000	50000	-1	-1	-1	-1	-1	-1	0	2	1	0	-1	6001	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	214	"Delivery to <DST>"	20001	0	0	-1	50	20001	-1	1000	-10	0	0	0x0000	25000	-1	-1	-1	-1	-1	-1	0	2	1	0	-1	6000	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	215	"Rush Delivery to <DST>"	20001	0	4	100	40	20001	-1	1000	-10	0	0	0x0000	60000	-1	-1	-1	-1	-1	-1	0	2	2	0	-1	6003	-1	8001	-1	-1	-1	-1	30	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	216	"Rush Delivery to <DST>"	20001	0	4	100	40	20001	-1	1000	-10	0	0	0x0000	60000	-1	-1	-1	-1	-1	-1	0	2	2	0	-1	6003	-1	8001	-1	-1	-1	-1	32	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	217	"Rush Delivery to <DST>"	20001	0	4	100	40	20001	-1	1000	-15	0	0	0x0000	60000	-1	-1	-1	-1	-1	-1	0	2	2	0	-1	6003	-1	8001	-1	-1	-1	-1	35	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	218	"Rush Delivery to <DST>"	20001	0	4	100	40	20001	-1	1000	-10	0	0	0x0000	60000	-1	-1	-1	-1	-1	-1	0	2	2	0	-1	6003	-1	8001	-1	-1	-1	-1	40	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	219	"Urgent Delivery to <DST>"	20001	0	16	800	30	20001	-1	1000	-10	0	0	0x0000	100000	-1	-1	-1	-1	-1	-1	0	2	5	0	-1	6003	-1	8001	-1	-1	-1	-1	18	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	220	"Urgent Delivery to <DST>"	20001	0	16	800	30	20001	-1	1000	-10	0	0	0x0000	100000	-1	-1	-1	-1	-1	-1	0	2	5	0	-1	6003	-1	8001	-1	-1	-1	-1	20	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	221	"Zachit Testing"	238	1	64	6400	75	-1	-4	-1	-1	-1	-1	0x0000	0	1	290	177	0	-1	10008	1	14	20	0	5031	6054	-1	-1	9037	-1	-1	-1	-1	4	178	290	-1	"b8 & !b135"	""	""	"b135 b18  "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1200	0x0000	"EOR"
"misn"	222	"Defend <RST>"	10024	1	1	-1	15	-1	-4	-1	-1	-1	-1	0x0000	250000	6	-4	179	6	-1	-1	1	24	15	0	-1	6055	-1	-1	9038	-1	-1	-1	-1	5	178	-3	-1	"b18"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x1044	0x0000	"EOR"
"misn"	223	"Zachit: Escort Convoy to <RST>"	10002	0	1	-1	35	-1	10024	-1	-1	-1	-1	0x0000	100000	5	-6	156	3	1	10009	1	2	10	0	-1	6056	-1	-1	9039	-1	-1	-1	-1	-1	-1	-1	-1	"b18"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	224	"Zachit: Escort Convoy to <RST>"	10024	0	1	-1	35	-1	10002	-1	-1	-1	-1	0x0000	100000	5	-6	156	3	1	10009	1	2	10	0	-1	6056	-1	-1	9039	-1	-1	-1	-1	-1	-1	-1	-1	"b18"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	225	"Transport Cargo to <DST>"	10001	0	0	0	35	10001	-1	1000	-10	0	0	0x0000	20000	-1	-1	-1	-1	-1	-1	0	129	2	0	-1	6051	-1	8024	-1	-1	-1	-1	-1	-1	-1	-1	127	"b15"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	226	"Transport Cargo to <DST>"	10001	0	0	0	35	10001	-1	1000	-10	0	0	0x0000	20000	-1	-1	-1	-1	-1	-1	0	1	2	0	-1	6051	-1	8024	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b15"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	227	"Transport Cargo to <DST>"	10001	0	0	0	35	10001	-1	1000	-15	0	0	0x0000	25000	-1	-1	-1	-1	-1	-1	0	1	2	0	-1	6051	-1	8024	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b15"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	228	"Transport Cargo to <DST>"	10001	0	0	0	35	10001	-1	1000	-20	0	0	0x0000	35000	-1	-1	-1	-1	-1	-1	0	1	2	0	-1	6051	-1	8024	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b15"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	229	"Transport Cargo to <DST>"	10001	0	0	0	35	10001	-1	1000	-30	0	0	0x0000	60000	-1	-1	-1	-1	-1	-1	0	1	2	0	-1	6051	-1	8024	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b15"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	230	"Transport Cargo to <DST>"	10001	0	0	0	35	10001	-1	1000	-30	0	0	0x0000	60000	-1	-1	-1	-1	-1	-1	0	1	2	0	-1	6051	-1	8024	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b15"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	231	"Transport Cargo to <DST>"	10001	0	0	0	35	10001	-1	1000	-60	0	0	0x0000	80000	-1	-1	-1	-1	-1	-1	0	1	2	0	-1	6051	-1	8024	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b15"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0140	0x0000	"EOR"
"misn"	232	"Raid Outpost Alpha"	10001	1	1	800	40	-1	163	-1	-1	-1	-1	0x0000	150000	5	134	128	0	-1	10011	0	1	50	0	5032	6057	-1	-1	9040	-1	-1	-1	-1	3	180	134	-1	"b134 & !b3"	""	""	"b3   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1300	0x0000	"EOR"
"misn"	233	"Defend <RST>"	161	1	1	800	30	-1	-4	-1	-1	-1	-1	0x0000	150000	5	-4	128	6	-1	-1	1	1	20	0	-1	6058	-1	-1	9041	-1	-1	-1	-1	3	180	-3	-1	"b3"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x1044	0x0000	"EOR"
"misn"	234	"Defend <RST>"	163	1	1	800	35	-1	-4	-1	-1	-1	-1	0x0000	150000	5	-4	128	6	-1	-1	1	1	20	0	-1	6058	-1	-1	9041	-1	-1	-1	-1	3	180	-3	-1	"b3"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x1044	0x0000	"EOR"
"misn"	235	"Defend <RST>"	168	1	1	800	30	-1	-4	-1	-1	-1	-1	0x0000	150000	5	-4	128	6	-1	-1	1	1	20	0	-1	6058	-1	-1	9041	-1	-1	-1	-1	3	180	-3	-1	"b3"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x1044	0x0000	"EOR"
"misn"	236	"Raid Emalghion"	285	1	16	6400	75	-1	-4	-1	-1	-1	-1	0x0000	250000	8	223	162	6	-1	-1	0	1	50	0	5033	6059	-1	-1	9042	-1	-1	-1	-1	3	196	223	-1	"b3 & !b136"	""	""	"b136   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1040	0x0000	"EOR"
"misn"	237	"Locate Emalgha Mines"	285	1	1	6400	100	233	-4	20	1	0	0	0x0000	500000	4	223	162	-1	0	-1	0	1	100	0	5034	6060	-1	8025	9043	-1	-1	-1	-1	-1	-1	-1	-1	"b136 & !b137"	""	""	"b137   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1046	0x0000	"EOR"
"misn"	238	"Divert Emalgha Fleet"	285	1	1	6400	100	-1	-4	-1	-1	-1	-1	0x0000	2500000	5	223	166	0	-1	-1	0	1	250	0	5035	6061	-1	-1	9044	-1	-1	-1	-1	-1	-1	-1	-1	"b137 & !b138"	""	""	"b138 b4  "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1044	0x0000	"EOR"
"misn"	239	"Retrieve Cargo"	351	1	0	1600	100	-1	360	5	10	2	1	0x0000	150000	1	386	192	5	-1	10015	0	18	16	0	5042	6073	-1	-1	9054	-1	-1	-1	21	3	188	386	-1	"b8 & !b99"	""	""	"b99 b148  "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1010	0x0000	"EOR"
"misn"	240	"Special Delivery to <DST>"	10002	1	32	25600	100	10017	-1	22	10	0	0	0x0000	400000	4	-6	169	-1	-1	-1	1	2	15	0	5043	6074	-1	8033	-1	-1	-1	-1	42	-1	-1	-1	-1	"b16 & !b149"	""	""	"b149   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1040	0x0000	"EOR"
"misn"	241	"Collect Shipment from <DST>"	10002	1	0	-1	75	10017	264	5	10	1	1	0x0000	250000	-1	-1	-1	-1	-1	-1	0	2	25	0	-1	6075	7006	-1	9055	-1	-1	-1	-1	-1	-1	-1	-1	"b149 & !b150"	""	""	"b150 b151  "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1000	0x0000	"EOR"
"misn"	242	"Ferry Passenger to <DST>"	264	1	0	-1	100	382	-1	6	1	0	0	0x0000	100000	-1	-1	-1	-1	-1	-1	0	2	10	0	5044	6076	-1	8034	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b150 & !b152"	""	""	"b152   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x11C4	0x0000	"EOR"
"misn"	243	"Test Prototype NPD"	382	1	0	-1	100	-1	-4	-1	-1	-1	-1	0x0000	0	1	-4	156	4	-1	-1	0	130	5	0	5045	6077	-1	-1	9056	-1	-1	-1	-1	-1	-1	-1	127	"b152 & !b153"	"g147"	""	"b153   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1060	0x0000	"EOR"
"misn"	244	"Defend New Mira"	238	1	1	12800	15	-1	280	-1	-1	-1	-1	0x0000	250000	8	-4	179	6	-1	-1	0	24	25	0	5036	6055	-1	-1	9045	-1	-1	-1	-1	6	178	-3	-1	"b18 & !b139"	""	""	"b139   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1004	0x0000	"EOR"
"misn"	245	"Test New Gunship"	280	1	0	-1	100	-1	273	-1	-1	-1	-1	0x0000	500000	2	286	177	6	-1	10004	1	24	100	0	5037	6062	-1	-1	9046	-1	-1	-1	-1	4	181	286	-1	"b139 & !b140"	""	""	"b140   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1004	0x0000	"EOR"
"misn"	246	"Lure Renegade Fleet"	10024	1	0	-1	40	269	238	19	10	0	0	0x0000	250000	4	-3	179	-1	0	-1	0	24	50	0	5038	6063	-1	8026	9047	-1	-1	-1	-1	-1	-1	-1	-1	"b140 & !b141"	""	""	"b141   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1000	0x0000	"EOR"
"misn"	247	"Crush Renegade Fleet"	238	1	0	-1	100	-1	-4	-1	-1	-1	-1	0x0000	500000	5	-4	177	6	-1	-1	1	24	100	0	-1	6064	-1	-1	9048	-1	-1	-1	-1	8	182	-3	-1	"b141 & !b142"	""	""	"b142   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1004	0x0000	"EOR"
"misn"	248	"Attack the Rock"	238	1	0	-1	100	-1	-4	-1	-1	-1	-1	0x0000	2500000	6	305	177	0	-1	-1	0	24	500	0	-1	6065	-1	-1	9049	-1	-1	-1	-1	6	182	305	-1	"b142 & !b143"	""	""	"b143   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1204	0x0000	"EOR"
"misn"	249	"Enter the Proxima Nebula"	382	1	0	-1	100	383	-4	23	1	1	1	0x0000	200000	-1	-1	-1	-1	-1	-1	0	2	25	0	5046	6078	7007	-1	9057	-1	-1	-1	-1	-1	-1	-1	-1	"b153 & !b154"	""	""	"b154   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1006	0x0000	"EOR"
"misn"	250	"Intercept Renegade Fleet"	382	1	0	-1	100	-1	-4	-1	-1	-1	-1	0x0000	500000	4	411	189	6	-1	-1	0	2	50	0	-1	6079	-1	-1	9058	-1	-1	-1	-1	-1	-1	-1	-1	"b154 & !b155"	""	""	"b155   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1204	0x0000	"EOR"
"misn"	251	"Explore the Proxima Nebula"	382	1	0	-1	100	384	-4	23	1	1	1	0x0000	250000	-1	-1	-1	-1	-1	-1	0	2	25	0	-1	6080	7008	-1	9059	-1	-1	-1	-1	-1	-1	-1	-1	"b155 & !b156"	""	""	"b156   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1006	0x0000	"EOR"
"misn"	252	"Defend <RST>"	382	1	0	-1	100	-1	-4	-1	-1	-1	-1	0x0000	500000	1	-4	194	0	0	-1	0	2	50	0	5047	6081	-1	-1	9060	-1	-1	-1	-1	-1	-1	-1	-1	"b156 & !b157"	""	""	"b157   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1004	0x0000	"EOR"
"misn"	253	"Evacuate Project to <DST>"	382	1	0	-1	100	264	-1	24	20	0	0	0x0000	250000	-1	-1	-1	-1	-1	-1	0	2	20	0	-1	6082	-1	8035	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b157 & !b158"	""	""	"b158 !b1151  "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1180	0x0000	"EOR"
"misn"	254	"Explore the Ji Nebula"	264	1	0	-1	100	388	-4	25	0	1	1	0x0000	2500000	-1	-1	-1	-1	-1	-1	0	2	100	0	5048	6083	7009	-1	9061	-1	-1	-1	-1	-1	-1	-1	-1	"b158 & !b159"	""	""	"b159   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1002	0x0000	"EOR"
"misn"	255	"Escort Helian to <RST>"	-1	2	0	-1	40	-1	10013	-1	-1	-1	-1	0x0000	25000	1	-6	183	3	1	10012	1	-1	-1	0	-1	6066	-1	-1	9050	-1	-1	-1	-1	3	144	-1	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	256	"Derelict Decoy"	-1	2	0	-1	100	-1	-1	-1	-1	-1	-1	0x0000	0	4	-1	144	-1	0	-1	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0007	0x0000	"EOR"
"misn"	257	"Passengers for <DST>"	-1	2	0	-1	100	10013	-1	6	5	0	0	0x0000	75000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6067	-1	-1	8027	-1	-1	-1	-1	-1	-1	-1	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0180	0x0000	"EOR"
"misn"	258	"SC: Rush Delivery to <DST>"	-1	2	0	-1	30	10000	-1	1000	-10	0	0	0x0000	25000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6003	-1	8001	-1	-1	-1	-1	18	-1	-1	-1	-1	"b101"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	259	"Delivery to <DST>"	-1	2	0	-1	40	20001	-1	1000	-10	0	0	0x0000	75000	-1	-1	-1	-1	-1	-1	0	2	1	0	-1	6000	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	260	"Defend <RST>"	-1	2	0	-1	20	-1	10024	-1	-1	-1	-1	0x0000	200000	6	-4	179	6	-1	-1	0	24	15	0	-1	6055	-1	-1	9038	-1	-1	-1	-1	5	178	-3	-1	"b18"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0104	0x0000	"EOR"
"misn"	261	"Bounty Hunting"	10013	1	1	400	20	-1	-4	-1	-1	-1	-1	0x0000	100000	1	-5	149	0	-1	10006	0	-1	-1	0	5039	6068	-1	-1	9004	-1	-1	-1	-1	3	193	-1	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0010	0x0000	"EOR"
"misn"	262	"Save the Lovable Fuzz!"	320	1	0	400	15	-1	319	21	5	2	1	0x0000	0	1	-4	156	2	-1	10013	0	0	0	0	-1	6069	-1	-1	9051	-1	-1	-1	-1	-1	-1	-1	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x1180	0x0000	"EOR"
"misn"	263	"Take Message to <DST>"	261	1	0	200	50	10000	-4	17	0	0	0	0x0000	100000	-1	-1	-1	-1	-1	-1	0	-1	0	0	5040	6070	-1	8028	9052	-1	-1	-1	-1	-1	-1	-1	-1	"b8 & !b144"	""	""	"b144   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1000	0x0000	"EOR"
"misn"	264	"Transport Cargo from <DST>"	235	1	0	-1	100	129	261	5	-10	1	1	0x0000	150000	-1	-1	-1	-1	-1	-1	0	-1	0	0	5041	6004	7000	-1	8029	-1	-1	-1	40	-1	-1	-1	-1	"b144 & !b145"	""	""	"b145   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1000	0x0000	"EOR"
"misn"	265	"Salvage Cargo"	261	1	0	-1	100	-1	-4	5	-10	2	1	0x0000	250000	1	262	186	5	-1	10014	0	-1	0	0	-1	6071	-1	-1	8030	-1	-1	-1	-1	4	185	262	-1	"b145 & !b146"	""	""	"b146   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1000	0x0000	"EOR"
"misn"	266	"Take Message to <DST>"	261	1	0	-1	100	235	-1	17	0	0	0	0x0000	600000	4	-6	185	-1	-1	-1	0	-1	0	0	-1	6072	-1	8031	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b146 & !b147"	""	""	"b147   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1110	0x0000	"EOR"
"misn"	267	"Lead Patrol"	278	1	0	-1	100	-1	275	-1	-1	-1	-1	0x0000	50000	5	-6	195	3	1	10016	1	18	10	0	5051	6086	-1	-1	9063	-1	-1	-1	-1	2	152	-1	-1	"b160 & !b162"	""	""	"b162   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x0054	0x0000	"EOR"
"misn"	268	"Ferry Passengers to <DST>"	20001	0	0	-1	50	20001	-1	6	-2	0	1	0x0000	20000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	8032	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b8"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x01A0	0x0000	"EOR"
"misn"	269	"Ferry Passengers to <DST>"	20001	0	0	-1	50	20001	-1	6	-2	0	1	0x0000	20000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	8032	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b8"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x01A0	0x0000	"EOR"
"misn"	270	"Ferry Passengers to <DST>"	10016	0	0	-1	35	10016	-1	6	-2	0	1	0x0000	10000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	8032	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b8"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x01A0	0x0000	"EOR"
"misn"	271	"Defend <RST>"	10027	1	1	400	30	-1	-4	-1	-1	-1	-1	0x0000	200000	5	-1	191	6	-1	-1	1	-1	-1	0	-1	6017	-1	-1	9053	-1	-1	-1	-1	8	175	-3	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x1000	0x0000	"EOR"
"misn"	272	"Bounty Hunting"	10027	1	1	800	25	-1	-4	-1	-1	-1	-1	0x0000	200000	1	-5	189	0	-1	10008	0	-1	-1	0	5039	6068	-1	-1	9053	-1	-1	-1	-1	3	188	-1	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0010	0x0000	"EOR"
"misn"	273	"Ferry Passengers to <DST>"	10017	0	0	-1	35	10017	-1	6	-2	0	1	0x0000	10000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	8032	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b8"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x01A0	0x0000	"EOR"
"misn"	274	"Ferry Passengers to <DST>"	10018	0	0	-1	35	10018	-1	6	-2	0	1	0x0000	10000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	8032	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b8"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x01A0	0x0000	"EOR"
"misn"	275	"Ferry Passengers to <DST>"	10027	0	0	-1	50	10027	-1	6	-2	0	1	0x0000	30000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	8032	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b8"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x01A0	0x0000	"EOR"
"misn"	276	"Ferry Passengers to <DST>"	10002	0	0	-1	25	10024	-1	6	-2	0	1	0x0000	25000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	8032	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b8"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x01A0	0x0000	"EOR"
"misn"	277	"Ferry Passengers to <DST>"	10024	0	0	-1	25	10002	-1	6	-2	0	1	0x0000	25000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	8032	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b8"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x01A0	0x0000	"EOR"
"misn"	278	"Lead Squadron to <RST>"	313	1	1	-1	100	-1	278	-1	-1	-1	-1	0x0000	100000	5	-6	195	3	1	10016	1	18	20	0	5049	6084	-1	-1	9062	-1	-1	-1	-1	-1	-1	-1	-1	"b148 & !b160"	""	""	"b160   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1042	0x0000	"EOR"
"misn"	279	"Special Delivery to <DST>"	10000	1	1	400	15	10004	-1	22	-10	0	0	0x0001	200000	-1	-1	-1	-1	-1	-1	0	-1	0	0	5050	6085	-1	8001	-1	-1	-1	-1	30	3	144	10013	127	"b101 & !b103"	""	""	"b161   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x0030	0x0000	"EOR"
"misn"	280	"Defend <RST>"	278	1	0	-1	100	-1	276	-1	-1	-1	-1	0x0000	200000	7	-4	179	6	-1	-1	0	27	50	0	5052	6055	-1	-1	9064	-1	-1	-1	-1	11	195	-3	-1	"b162 & !b163"	""	""	"b163   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x0104	0x0000	"EOR"
"misn"	281	"Raid Emalghion"	285	1	16	1600	50	-1	-4	-1	-1	-1	-1	0x0000	200000	6	223	162	6	-1	-1	0	1	15	0	-1	6059	-1	-1	9065	-1	-1	-1	-1	2	196	223	-1	"b3"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0240	0x0000	"EOR"
"misn"	282	"Raid Outpost Alpha"	163	1	16	1600	50	-1	-4	-1	-1	-1	-1	0x0000	250000	5	134	128	6	-1	-1	1	1	20	0	-1	6087	-1	-1	9066	-1	-1	-1	-1	4	180	134	-1	"b3"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0240	0x0000	"EOR"
"misn"	283	"Raid Outpost Gamma"	168	1	16	1600	40	-1	-4	-1	-1	-1	-1	0x0000	250000	5	140	128	6	-1	-1	1	1	20	0	-1	6088	-1	-1	9066	-1	-1	-1	-1	4	180	140	-1	"b3"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0240	0x0000	"EOR"
"misn"	284	"Raid Outpost Theta"	161	1	16	1600	30	-1	-4	-1	-1	-1	-1	0x0000	250000	5	138	128	6	-1	-1	1	1	20	0	-1	6089	-1	-1	9066	-1	-1	-1	-1	4	180	138	-1	"b3"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0240	0x0000	"EOR"
"misn"	285	"Destroy UE Convoy"	10001	1	128	12800	25	-1	163	-1	-1	-1	-1	0x0000	150000	10	134	128	4	-1	10011	1	1	20	0	5053	6090	-1	-1	9067	-1	-1	-1	-1	3	180	134	-1	"b138 & !b164"	""	""	"b164   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1244	0x0000	"EOR"
"misn"	286	"Ferry Passenger to <DST>"	240	1	4	100	50	154	-4	6	1	0	0	0x0000	50000	-1	-1	-1	-1	-1	-1	0	-1	0	0	5054	6091	-1	8036	9068	-1	-1	-1	-1	-1	-1	-1	-1	"b8 & !b165"	""	""	"b165   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1180	0x0000	"EOR"
"misn"	287	"Collect Munb Leaves"	240	1	0	-1	100	275	-4	26	5	1	1	0x0000	100000	3	10024	152	-1	-1	-1	0	-1	0	0	-1	6092	7010	-1	8037	-1	-1	-1	-1	-1	-1	-1	-1	"b165 & !b166"	""	""	"b166   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1100	0x0000	"EOR"
"misn"	288	"Approach Igadzra"	240	1	0	-1	100	353	-1	17	0	0	0	0x0000	0	-1	-1	-1	-1	-1	-1	0	-1	0	0	5055	6093	-1	8038	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b166 & !b167"	""	""	"b167   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1104	0x0000	"EOR"
